Id,Name,RecordTypeId,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,Phone,Fax,AccountNumber,CurrencyIsoCode,IsPartner,WOD_2__Business_Units__c,WOD_2__Ultimate_Parent_Account__c,WOD_2__Warranty_Account_Type__c,Account_Number_Length__c,Active__c,AutoRegistration__c,Extended_Auto_Registration__c,External_Id__c,First_Name__c,Is_CEBU__c,Is_Independent__c,Is_Manual__c,Is_TEBU__c,Public_Group_Id__c,Sales_Company__c,region__c,sourceBusinessUnit__c,Promotions__c,AccountName__c,Address__c,Auto_Registration_after_invoice__c,KubotaDistibutorCode__c,Is_Dealer__c,subscribe_To_Email__c,Account_Number__c,Secondary_Vendor__c,Issues
0010E00001YaE80QAF,BayWa AG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Neustädter Straße,,,93336,DE,Neustädter Straße,,,93336,DE,9446902356,9446902359,PA110236,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,2148,,False,False,False,False,00G0E00000EMZHvUAP,0010E00001YaE2QQAV,9,KVG,False,BayWa AG(PA110236),"Neustädter Straße , 93336,DE",False,OTH,True,False,PA110236,,
0010E00001YaE81QAF,BayWa AG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Rosenberger Str.,,,92237,DE,Rosenberger Str.,,,92237,DE,966110480,96617911,PA110235,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,2149,,False,False,False,False,00G0E00000EMZHwUAP,0010E00001YaE2QQAV,9,KVG,False,BayWa AG(PA110235),"Rosenberger Str. , 92237,DE",False,OTH,True,False,PA110235,,
0010E00001YaE82QAF,BayWa AG Betrieb Abt. Landtechnik,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Bahnhofstr. 17,,,91541,DE,Bahnhofstr. 17,,,91541,DE,,,PA110232,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,2150,,False,False,False,False,00G0E00000EMZHxUAP,0010E00001YaE2QQAV,,KVG,False,BayWa AG Betrieb Abt. Landtechnik(PA110232),"Bahnhofstr. 17 , 91541,DE",False,OTH,True,False,PA110232,,
0010E00001YaE83QAF,BayWa AG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Treidelheimer Str.,,,86643,DE,Treidelheimer Str.,,,86643,DE,84341414,8434319,PA110228,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,2151,,False,False,False,False,00G0E00000EMZHyUAP,0010E00001YaE2QQAV,9,KVG,False,BayWa AG(PA110228),"Treidelheimer Str. , 86643,DE",False,OTH,True,False,PA110228,,
0010E00001YaE84QAF,BayWa AG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Regensburger Str.,,,93128,DE,Regensburger Str.,,,93128,DE,9402934856,9402934876,PA110226,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,2152,,False,False,False,False,00G0E00000EMZHzUAP,0010E00001YaE2QQAV,9,KVG,False,BayWa AG(PA110226),"Regensburger Str. , 93128,DE",False,OTH,True,False,PA110226,,
0010E00001YaE85QAF,Johann Kausler,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Altes Dorf,,,95505,DE,Altes Dorf,,,95505,DE,09642-578,9642-8661,PA110225,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,2153,,False,False,False,False,00G0E00000EMZIPUA5,0010E00001YaE2QQAV,9,KVG,False,Johann Kausler(PA110225),"Altes Dorf , 95505,DE",False,OTH,True,False,PA110225,,
0010E00001YaE86QAF,Claas Nordostbayern GmbH & Co. KG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Helmut-Sandler-Straße,,,95482,DE,Helmut-Sandler-Straße,,,95482,DE,09254-953306,,PA110224,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,2154,,False,False,False,False,00G0E00000EMZIQUA5,0010E00001YaE2QQAV,9,KVG,False,Claas Nordostbayern GmbH & Co. KG(PA110224),"Helmut-Sandler-Straße , 95482,DE",False,OTH,True,False,PA110224,,
0010E00001YaE87QAF,BayWa AG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Bahnhofstraße,,,94060,DE,Bahnhofstraße,,,94060,DE,08531-918852,08531-918854,PA110222,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,2155,,False,False,False,False,00G0E00000EMZIRUA5,0010E00001YaE2QQAV,9,KVG,False,BayWa AG(PA110222),"Bahnhofstraße , 94060,DE",False,OTH,True,False,PA110222,,
0010E00001YaE88QAF,BayWa AG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Lagerhausstr.,,,94447,DE,Lagerhausstr.,,,94447,DE,9931953150,9931953190,PA110220,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,2156,,False,False,False,False,00G0E00000EMZISUA5,0010E00001YaE2QQAV,9,KVG,False,BayWa AG(PA110220),"Lagerhausstr. , 94447,DE",False,OTH,True,False,PA110220,,
0010E00001YaE89QAF,BayWa AG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Straubinger Str.,,,93102,DE,Straubinger Str.,,,93102,DE,948194030,9481940370,PA110219,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,2157,,False,False,False,False,00G0E00000EMZITUA5,0010E00001YaE2QQAV,9,KVG,False,BayWa AG(PA110219),"Straubinger Str. , 93102,DE",False,OTH,True,False,PA110219,,
0010E00001YaE8AQAV,BayWa AG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Rennbahnstr.,,,84347,DE,Rennbahnstr.,,,84347,DE,856130452,856130459,PA110218,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,2158,,False,False,False,False,00G0E00000EMZIyUAP,0010E00001YaE2QQAV,9,KVG,False,BayWa AG(PA110218),"Rennbahnstr. , 84347,DE",False,OTH,True,False,PA110218,,
0010E00001YaE8BQAV,BayWa AG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Münchenerstr.,,,85276,DE,Münchenerstr.,,,85276,DE,8441898356,8441898355,PA110217,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,2159,,False,False,False,False,00G0E00000EMZIzUAP,0010E00001YaE2QQAV,9,KVG,False,BayWa AG(PA110217),"Münchenerstr. , 85276,DE",False,OTH,True,False,PA110217,,
0010E00001YaE8CQAV,BayWa AG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Hauptstr.,,,94486,DE,Hauptstr.,,,94486,DE,993295280,993295855,PA110213,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,2160,,False,False,False,False,00G0E00000EMZJ0UAP,0010E00001YaE2QQAV,9,KVG,False,BayWa AG(PA110213),"Hauptstr. , 94486,DE",False,OTH,True,False,PA110213,,
0010E00001YaE8DQAV,BayWa AG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Heinz-Waldenmaier-Str.,,,86732,DE,Heinz-Waldenmaier-Str.,,,86732,DE,908270556,90824160,PA110212,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,2161,,False,False,False,False,00G0E00000EMZJ1UAP,0010E00001YaE2QQAV,9,KVG,False,BayWa AG(PA110212),"Heinz-Waldenmaier-Str. , 86732,DE",False,OTH,True,False,PA110212,,
0010E00001YaE8EQAV,BayWa AG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Hauptstr.,,,84183,DE,Hauptstr.,,,84183,DE,8702948770,87029487720,PA110208,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,2162,,False,False,False,False,00G0E00000EMZJ2UAP,0010E00001YaE2QQAV,9,KVG,False,BayWa AG(PA110208),"Hauptstr. , 84183,DE",False,OTH,True,False,PA110208,,
0010E00001YaE8FQAV,BayWa AG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Raiffeisenstr.,,,91413,DE,Raiffeisenstr.,,,91413,DE,9161885656,9161885658,PA110207,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,2163,,False,False,False,False,00G0E00000EMZJXUA5,0010E00001YaE2QQAV,9,KVG,False,BayWa AG(PA110207),"Raiffeisenstr. , 91413,DE",False,OTH,True,False,PA110207,,
0010E00001YaE8GQAV,Bernhard Schütte GmbH,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Am Knapp,,,34431,DE,Am Knapp,,,34431,DE,02991-96200,02991-9620-40,PA001421,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1270,,False,False,False,False,00G0E00000EMZJYUA5,0010E00001YaE2QQAV,5,KVG,False,Bernhard Schütte GmbH(PA001421),"Am Knapp , 34431,DE",False,OTH,True,False,PA001421,,
0010E00001YaE8HQAV,Alfred Henkel - PA204255,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Biebergasse,,,36088,DE,Biebergasse,,,36088,DE,06652-4435,06652-72615,PA001416,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1271,,False,False,False,False,00G0E00000EMZJZUA5,0010E00001YaE2QQAV,6,KVG,False,Alfred Henkel - PA204255(PA001416),"Biebergasse , 36088,DE",False,OTH,True,False,PA001416,,
0010E00001YaE8IQAV,Helmut Wirth,0120E000003Gdy6QAC,0010E00001YaE2QQAV,An der Linde,,,67806,DE,An der Linde,,,67806,DE,06361-92330,06361-923310,PA001413,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1272,,False,False,False,False,00G0E00000EMZJaUAP,0010E00001YaE2QQAV,7,KVG,False,Helmut Wirth(PA001413),"An der Linde , 67806,DE",False,OTH,True,False,PA001413,,
0010E00001YaE8JQAV,Willi Rohwer GmbH,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Itzehoer Chaussee,,,24808,DE,Itzehoer Chaussee,,,24808,DE,04337-917131,04337-917172,PA001411,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1273,,False,False,False,False,00G0E00000EMZJbUAP,0010E00001YaE2QQAV,1,KVG,False,Willi Rohwer GmbH(PA001411),"Itzehoer Chaussee , 24808,DE",False,OTH,True,False,PA001411,,
0010E00001YaE8KQAV,AGROTEC,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Schwietering,,,46348,DE,Schwietering,,,46348,DE,02865-204550,02865-2045520,PA001402,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1274,,False,False,False,False,00G0E00000EMZKLUA5,0010E00001YaE2QQAV,5,KVG,False,AGROTEC(PA001402),"Schwietering , 46348,DE",False,OTH,True,False,PA001402,,
0010E00001YaE8LQAV,Wiedenhöfer,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Kölner Str.,,,51515,DE,Kölner Str.,,,51515,DE,02207-96730,02207-967319,PA001399,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1275,,False,False,False,False,00G0E00000EMZKMUA5,0010E00001YaE2QQAV,5,KVG,False,Wiedenhöfer(PA001399),"Kölner Str. , 51515,DE",False,OTH,True,False,PA001399,,
0010E00001YaE8MQAV,Tiemann,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Verdener Str.,,,27356,DE,Verdener Str.,,,27356,DE,04261-8520,04261-85216,PA001397,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1276,,False,False,False,False,00G0E00000EMZKNUA5,0010E00001YaE2QQAV,3,KVG,False,Tiemann(PA001397),"Verdener Str. , 27356,DE",False,OTH,True,False,PA001397,,
0010E00001YaE8NQAV,Heinrich Mayer GmbH & Co. KG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Naheweinstr.,,,55450,DE,Naheweinstr.,,,55450,DE,06704-93140,6704-931430,PA001392,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1277,,False,False,False,False,00G0E00000EMZKOUA5,0010E00001YaE2QQAV,7,KVG,False,Heinrich Mayer GmbH & Co. KG(PA001392),"Naheweinstr. , 55450,DE",False,OTH,True,False,PA001392,,
0010E00001YaE8OQAV,"HISTA Tankstellen,",0120E000003Gdy6QAC,0010E00001YaE2QQAV,Straußfurter Straße,,,99631,DE,Straußfurter Straße,,,99631,DE,036374-21174,036374-27895,PA001382,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1278,,False,False,False,False,00G0E00000EMZKPUA5,0010E00001YaE2QQAV,16,KVG,False,"HISTA Tankstellen,(PA001382)","Straußfurter Straße , 99631,DE",False,OTH,True,False,PA001382,,
0010E00001YaE8PQAV,Hölscher Landtechnik GmbH & Co. KG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Raiffeisenstraße,,,48231,DE,Raiffeisenstraße,,,48231,DE,02585-930911,02585-930920,PA001375,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1279,,False,False,False,False,00G0E00000EMZLEUA5,0010E00001YaE2QQAV,5,KVG,False,Hölscher Landtechnik GmbH & Co. KG(PA001375),"Raiffeisenstraße , 48231,DE",False,OTH,True,False,PA001375,,
0010E00001YaE8QQAV,Chr. Janson GmbH,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Arolser Str.,,,34519,DE,Arolser Str.,,,34519,DE,05633-9897-0,05633-989730,PA001372,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1280,,False,False,False,False,00G0E00000EMZLFUA5,0010E00001YaE2QQAV,6,KVG,False,Chr. Janson GmbH(PA001372),"Arolser Str. , 34519,DE",False,OTH,True,False,PA001372,,
0010E00001YaE8RQAV,Gebr. Peiffer GmbH & Co. KG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Rhenaniastr.,,,41516,DE,Rhenaniastr.,,,41516,DE,02181-27040,02181-270445,PA001367,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1281,,False,False,False,False,00G0E00000EMZLGUA5,0010E00001YaE2QQAV,5,KVG,False,Gebr. Peiffer GmbH & Co. KG(PA001367),"Rhenaniastr. , 41516,DE",False,OTH,True,False,PA001367,,
0010E00001YaE8SQAV,Pechtheyden Landtechnik - PA204172,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Robert-Bosch-Str.,,,41844,DE,Robert-Bosch-Str.,,,41844,DE,02431-943480,02431-9434829,PA001366,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1282,,False,False,False,False,00G0E00000EMZLHUA5,0010E00001YaE2QQAV,5,KVG,False,Pechtheyden Landtechnik - PA204172(PA001366),"Robert-Bosch-Str. , 41844,DE",False,OTH,True,False,PA001366,,
0010E00001YaE8TQAV,Rhenania Landmaschinen-Nutzfahrzeug,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Werkstr.,,,67346,DE,Werkstr.,,,67346,DE,06232-69730,06232-697329,PA001365,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1283,,False,False,False,False,00G0E00000EMZLIUA5,0010E00001YaE2QQAV,7,KVG,False,Rhenania Landmaschinen-Nutzfahrzeug(PA001365),"Werkstr. , 67346,DE",False,OTH,True,False,PA001365,,
0010E00001YaE8UQAV,Meifort GmbH & Co. KG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Kastanienweg,,,25578,DE,Kastanienweg,,,25578,DE,04821-8969-0,04821-8969-27,PA001363,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1284,,False,False,False,False,00G0E00000EMZMHUA5,0010E00001YaE2QQAV,1,KVG,False,Meifort GmbH & Co. KG(PA001363),"Kastanienweg , 25578,DE",False,OTH,True,False,PA001363,,
0010E00001YaE8VQAV,Handelmann Landtechnik,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Dorfmitte,,,27607,DE,Dorfmitte,,,27607,DE,04707-1300,04707-548,PA001360,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1285,,False,False,False,False,00G0E00000EMZMIUA5,0010E00001YaE2QQAV,3,KVG,False,Handelmann Landtechnik(PA001360),"Dorfmitte , 27607,DE",False,OTH,True,False,PA001360,,
0010E00001YaE8WQAV,Koch Landtechnik GmbH,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Wallerdorfer Str.,,,86641,DE,Wallerdorfer Str.,,,86641,DE,09090-2694,9090-4748,PA025176,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1559,,False,False,False,False,00G0E00000EMZMJUA5,0010E00001YaE2QQAV,9,KVG,False,Koch Landtechnik GmbH(PA025176),"Wallerdorfer Str. , 86641,DE",False,OTH,True,False,PA025176,,
0010E00001YaE8XQAV,Hans Huber KG Landmaschinen,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Mainburger Straße,,,85356,DE,Mainburger Straße,,,85356,DE,08161-62349,08161-63396,PA025148,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1560,,False,False,False,False,00G0E00000EMZMKUA5,0010E00001YaE2QQAV,9,KVG,False,Hans Huber KG Landmaschinen(PA025148),"Mainburger Straße , 85356,DE",False,OTH,True,False,PA025148,,
0010E00001YaE8YQAV,Dietrich-Scheurle GmbH,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Julius-Sax-Straße,,,93333,DE,Julius-Sax-Straße,,,93333,DE,09445-20080,09445-200878,PA025059,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1561,,False,False,False,False,00G0E00000EMZMLUA5,0010E00001YaE2QQAV,9,KVG,False,Dietrich-Scheurle GmbH(PA025059),"Julius-Sax-Straße , 93333,DE",False,OTH,True,False,PA025059,,
0010E00001YaE8ZQAV,Singer Landtechnik GmbH & Co. KG,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Aitranger Straße,,,87640,DE,Aitranger Straße,,,87640,DE,08342-420440,83424204460,PA025032,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1562,,False,False,False,False,00G0E00000EMZMvUAP,0010E00001YaE2QQAV,9,KVG,False,Singer Landtechnik GmbH & Co. KG(PA025032),"Aitranger Straße , 87640,DE",False,OTH,True,False,PA025032,,
0010E00001YaE8aQAF,Portenlänger & Gschwendtner,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Dorfstr. 6,,,83703,DE,Dorfstr. 6,,,83703,DE,802275133,802275133,PA025011,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1563,,False,False,False,False,00G0E00000EMZMwUAP,0010E00001YaE2QQAV,9,KVG,False,Portenlänger & Gschwendtner(PA025011),"Dorfstr. 6 , 83703,DE",False,OTH,True,False,PA025011,,
0010E00001YaE8bQAF,JOSCHI,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Sehnefelder Str. 33,,,94315,DE,Sehnefelder Str. 33,,,94315,DE,942180238,942182316,PA025009,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1564,,False,False,False,False,00G0E00000EMZMxUAP,0010E00001YaE2QQAV,9,KVG,False,JOSCHI(PA025009),"Sehnefelder Str. 33 , 94315,DE",False,OTH,True,False,PA025009,,
0010E00001YaE8cQAF,Gerhard Lörzer,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Dorfstr.,,,97656,DE,Dorfstr.,,,97656,DE,9774357,97741617,PA020838,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1565,,False,False,False,False,00G0E00000EMZMyUAP,0010E00001YaE2QQAV,9,KVG,False,Gerhard Lörzer(PA020838),"Dorfstr. , 97656,DE",False,OTH,True,False,PA020838,,
0010E00001YaE8dQAF,Gerhard Raum Landmaschinen,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Brandstraße,,,91238,DE,Brandstraße,,,91238,DE,09158-216,9158-290,PA020832,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1566,,False,False,False,False,00G0E00000EMZMzUAP,0010E00001YaE2QQAV,9,KVG,False,Gerhard Raum Landmaschinen(PA020832),"Brandstraße , 91238,DE",False,OTH,True,False,PA020832,,
0010E00001YaE8eQAF,WEGEMA Trac u. Nutzfahrzeuge,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Hopfenstraße,,,91207,DE,Hopfenstraße,,,91207,DE,09123-5859,09123-82163,PA020703,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1567,,False,False,False,False,00G0E00000EMZNyUAP,0010E00001YaE2QQAV,9,KVG,False,WEGEMA Trac u. Nutzfahrzeuge(PA020703),"Hopfenstraße , 91207,DE",False,OTH,True,False,PA020703,,
0010E00001YaE8fQAF,H. Schoberth Landtechnik,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Azendorf,,,95359,DE,Azendorf,,,95359,DE,09220-91700-0,09220-91700-30,PA020692,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1568,,False,False,False,False,00G0E00000EMZNzUAP,0010E00001YaE2QQAV,9,KVG,False,H. Schoberth Landtechnik(PA020692),"Azendorf , 95359,DE",False,OTH,True,False,PA020692,,
0010E00001YaE8gQAF,WEHR-Landtechnik GmbH,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Marktheidenfelder Straße,,,97280,DE,Marktheidenfelder Straße,,,97280,DE,09369-99177,09369-99179,PA020674,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1569,,False,False,False,False,00G0E00000EMZO0UAP,0010E00001YaE2QQAV,9,KVG,False,WEHR-Landtechnik GmbH(PA020674),"Marktheidenfelder Straße , 97280,DE",False,OTH,True,False,PA020674,,
0010E00001YaE8hQAF,Johann Wolz Landtechnik,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Pointweg,,,91593,DE,Pointweg,,,91593,DE,09843-1204,09843-3565,PA020577,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1570,,False,False,False,False,00G0E00000EMZO1UAP,0010E00001YaE2QQAV,9,KVG,False,Johann Wolz Landtechnik(PA020577),"Pointweg , 91593,DE",False,OTH,True,False,PA020577,,
0010E00001YaE8iQAF,"Wolf Land-, F. -->PA204341",0120E000003Gdy6QAC,0010E00001YaGDBQA3,Hauptstraße,,,97616,DE,Hauptstraße,,,97616,DE,09771-62900,09771-629062,PA020554,EUR,False,KVG,0010E00001YaE2Q,Dealer,8.0,True,False,False,1571,,False,False,False,False,00G0E00000EMZO2UAP,0010E00001YaE2QQAV,9,KVG,False,"Wolf Land-, F. -->PA204341(PA020554)","Hauptstraße , 97616,DE",False,OTH,True,False,PA020554,,
0010E00001YaE8jQAF,AGRO STARS LTD,0120E000003Gdy4QAC,0010E00001YaE2bQAF,"J.K. Dobrotitza 45,",,,9300,BG,"J.K. Dobrotitza 45,",,,9300,BG,4558660535,,107423,BGN,False,KVG,0010E00001YaE2b,Importer,6.0,True,False,False,240736,,False,False,False,False,,0010E00001YaE2bQAF,,KVG,False,AGRO STARS LTD(107423),"J.K. Dobrotitza 45, , 9300,BG",False,OTH,True,False,107423,,
0010E00001YaE8kQAF,Alphatec SA,0120E000003Gdy4QAC,0010E00001YaE2bQAF,Route d'Orbe 11,,,1438,CH,Route d'Orbe 11,,,1438,CH,41244428540,,107432,EUR,False,KVG,0010E00001YaE2b,Importer,6.0,True,False,False,240741,,False,False,False,False,,0010E00001YaE2bQAF,,KVG,False,Alphatec SA(107432),"Route d'Orbe 11 , 1438,CH",False,OTH,True,False,107432,,
0010E00001YaE8lQAF,"GREAT PLAINS UKRAINE, LLC",0120E000003Gdy4QAC,0010E00001YaE2bQAF,"1, NOVA STREET",,,8681,UA,"1, NOVA STREET",,,8681,UA,3.80675E+11,,107435,EUR,False,KVG,0010E00001YaE2b,Importer,6.0,True,False,False,240744,,False,False,False,False,,0010E00001YaE2bQAF,,KVG,False,"GREAT PLAINS UKRAINE, LLC(107435)","1, NOVA STREET , 08681,UA",False,OTH,True,False,107435,,
0010E00001YaE8mQAF,Varex Limited,0120E000003Gdy4QAC,0010E00001YaE2bQAF,8 Paris Str,,,1000,BG,8 Paris Str,,,1000,BG,35929309970,,107424,BGN,False,KVG,0010E00001YaE2b,Importer,6.0,True,False,False,240749,,False,False,False,False,,0010E00001YaE2bQAF,,KVG,False,Varex Limited(107424),"8 Paris Str , 1000,BG",False,OTH,True,False,107424,,
0010E00001YaE8nQAF,Lyukka LLC,0120E000003Gdy4QAC,0010E00001YaE2bQAF,Pervomayskay Str.28,,,5500,MD,Pervomayskay Str.28,,,5500,MD,,,107428,EUR,False,KVG,0010E00001YaE2b,Importer,6.0,True,False,False,240763,,False,False,False,False,,0010E00001YaE2bQAF,,KVG,False,Lyukka LLC(107428),"Pervomayskay Str.28 , 5500,MD",False,OTH,True,False,107428,,
0010E00001YaE8oQAF,Titan Machinery Ukraine LLC,0120E000003Gdy4QAC,0010E00001YaE2bQAF,1 Mashynobydivnukiv Str.,,,8162,UA,1 Mashynobydivnukiv Str.,,,8162,UA,3.80445E+11,,107433,EUR,False,KVG,0010E00001YaE2b,Importer,6.0,True,False,False,240793,,False,False,False,False,,0010E00001YaE2bQAF,,KVG,False,Titan Machinery Ukraine LLC(107433),"1 Mashynobydivnukiv Str. , 8162,UA",False,OTH,True,False,107433,,
0010E00001YaE8pQAF,Diaztech SRL,0120E000003Gdy4QAC,0010E00001YaE2bQAF,Bul. Dacia 12/2 - off 25-26,,,2043,MD,Bul. Dacia 12/2 - off 25-26,,,2043,MD,37322791220,,107427,EUR,False,KVG,0010E00001YaE2b,Importer,6.0,True,False,False,246884,,False,False,False,False,,0010E00001YaE2bQAF,,KVG,False,Diaztech SRL(107427),"Bul. Dacia 12/2 - off 25-26 , 2043,MD",False,OTH,True,False,107427,,
0010E00001YaE8qQAF,SC AGRI-ALIANTA SRL,0120E000003Gdy4QAC,0010E00001YaE2bQAF,Sos. Bucuresti-Urziceni,,,77010,RO,Sos. Bucuresti-Urziceni,,,77010,RO,,,107405,EUR,False,KVG,0010E00001YaE2b,Importer,6.0,True,False,False,248220,,False,False,False,False,,0010E00001YaE2bQAF,,KVG,False,SC AGRI-ALIANTA SRL(107405),"Sos. Bucuresti-Urziceni , 077010,RO",False,OTH,True,False,107405,,
0010E00001YaE8rQAF,Kubota Espana S.A.,0120E000003Gdy4QAC,0010E00001YaE2bQAF,Calle Fernando Alonso no.,,,28914,ES,Calle Fernando Alonso no.,,,28914,ES,915086442,915080522,2007,EUR,False,KVG,0010E00001YaE2b,Importer,4.0,True,False,False,244543,,False,False,False,False,,0010E00001YaE2bQAF,28,KVG,False,Kubota Espana S.A.(2007),"Calle Fernando Alonso no. , 28914,ES",False,OTH,True,False,2007,,
0010E00001YaE8sQAF,Ioannis Vas. Michalopoulos S.A.,0120E000003Gdy4QAC,0010E00001YaE2bQAF,6th Km Larisas Volou,,,41500,GR,6th Km Larisas Volou,,,41500,GR,,,107710,EUR,False,KVG,0010E00001YaE2b,Importer,6.0,True,False,False,248082,,False,False,False,False,,0010E00001YaE2bQAF,,KVG,False,Ioannis Vas. Michalopoulos S.A.(107710),"6th Km Larisas Volou , 41500,GR",False,OTH,True,False,107710,,
0010E00001YaE8tQAF,Kubota (Deutschland) GmbH,0120E000003Gdy4QAC,,Senefelder Straβe,,,63110,DE,Senefelder Straβe,,,63110,DE,61068730,6106873198,2005,EUR,False,KVG,0010E00001YaE8t,Importer,4.0,True,False,False,244541,,False,False,False,False,,,,KVG,False,Kubota (Deutschland) GmbH(2005),"Senefelder Straβe , 63110,DE",False,OTH,True,False,2005,,
